Year,Ref_Area_Code,Reference_Area,Economic_Activity_Code,Economic_Activity,Capital_Deepening_Growth_kserhrs,Capital_Services_Growth_kser,Gross_Value_Added_gva,Hours_hrsto,Total_Labour_Compensation_lctot,sL,sK,log_share_ratio,dy,gK,gH,dx,dx_oecd_direct,dx_gap_check,country_sector
2017,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",0.814091202,0.016925074,454297.7,10819.49,373076.2818,0.8212154316431713,0.17878456835682865,1.5246039242597609,0.012677586416519837,0.00016925074,-0.007971661284349452,0.008140912024349451,0.00814091202,4.349451354634937e-12,France | OTQ
2018,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",0.734344988,0.210845297,459589.5,10762.998,377602.6787,0.821608584834945,0.17839141516505497,1.5272840097665954,0.0026800855068345175,0.00210845297,-0.005234996911797296,0.007343449881797296,0.00734344988,1.7972958191170285e-12,France | OTQ
2019,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",-0.050422529,0.720979113,467691.3,10846.345,383775.3098,0.8205739764669558,0.17942602353304415,1.5202410688764938,-0.007042940890101601,0.00720979113,0.0077140164144573475,-0.0005042252844573479,-0.00050422529,5.542652057807795e-12,France | OTQ
2020,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",3.094079504,0.34923995,471588.3,10552.679,389679.1971,0.8263122666529259,0.1736877333470741,1.559713697884771,0.039472629008277194,0.0034923995000000004,-0.02744839553913181,0.03094079503913181,0.030940795040000003,-8.681944052568724e-13,France | OTQ
2021,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",-3.296961639,0.395409616,501978.3,10949.606,407726.3099,0.8122389153076935,0.18776108469230646,1.4646241990178996,-0.09508949886687135,0.00395409616,0.03692371254432025,-0.03296961638432025,-0.03296961639,5.679748338316415e-12,France | OTQ
2022,FRA,France,OTQ,"Public administration, defence, education, human health and social work activities",0.139028442,0.520696483,521099.8,10991.477,428576.7425,0.822446568776269,0.17755343122373102,1.5330119339587533,0.0683877349408537,0.005206964830000001,0.0038166804098107576,0.001390284420189243,0.00139028442,1.8924315239865486e-13,France | OTQ
2000,FRA,France,L,Real estate activities,4.917205595,2.069059938,158094.0,524.386,12184.50677,0.07707127892266626,0.9229287210773337,-2.4828213123007328,,0.02069059938,,,0.04917205595,,France | L
2001,FRA,France,L,Real estate activities,-0.205369882,1.987106443,168083.5,536.01,13040.15634,0.0775814184021632,0.9224185815978367,-2.4756711686539323,0.007150143646800444,0.01987106443,0.021924763257744395,-0.0020536988277443935,-0.00205369882,-7.744393668018823e-12,France | L
2002,FRA,France,L,Real estate activities,1.659116766,1.920523648,171324.6,537.413,13593.26528,0.07934216849185698,0.9206578315081431,-2.4513187024289977,0.024352466224934588,0.019205236480000002,0.002614068822697213,0.01659116765730279,0.01659116766,-2.697210510493875e-12,France | L
2003,FRA,France,L,Real estate activities,2.590692677,2.004136949,179669.3,534.27,14225.89143,0.0791781981117531,0.9208218018882469,-2.4535655496850617,-0.002246847256063944,0.02004136949,-0.005865557279858713,0.025906926769858712,0.025906926769999998,-1.4128628822440703e-13,France | L
2004,FRA,France,L,Real estate activities,-0.920777389,2.069242136,194140.9,550.486,15376.86918,0.07920468680221426,0.9207953131977857,-2.45320229360537,0.0003632560796917872,0.02069242136,0.029900195257349438,-0.009207773897349437,-0.00920777389,-7.349437031178851e-12,France | L
2005,FRA,France,L,Real estate activities,-1.592686156,2.080091895,209382.3,571.08,16993.79485,0.08116156356100777,0.9188384364389922,-2.426668523303459,0.026533770301910842,0.020800918949999997,0.036727780507646024,-0.015926861557646027,-0.01592686156,2.353974654090152e-12,France | L
2006,FRA,France,L,Real estate activities,2.65654522,2.334355526,227217.6,569.243,18340.86501,0.08071938533810762,0.9192806146618924,-2.432612662307811,-0.005944139004351978,0.02334355526,-0.003221896934640256,0.026565452194640255,0.0265654522,-5.359743898702973e-12,France | L
2007,FRA,France,L,Real estate activities,0.067185976,2.340003189,244201.5,582.329,19267.49555,0.07889998853405897,0.921100011465941,-2.457387537912914,-0.02477487560510294,0.02340003189,0.022728172123889223,0.0006718597661107759,0.0006718597599999999,6.11077594775411e-12,France | L
2008,FRA,France,L,Real estate activities,1.335241097,2.219307688,254335.9,587.5,19647.71403,0.07725104489771203,0.9227489551022879,-2.480296767665545,-0.02290922975263099,0.02219307688,0.008840665908045331,0.013352410971954668,0.013352410969999999,1.9546690654959065e-12,France | L
2009,FRA,France,L,Real estate activities,10.20489584,1.635385203,243415.3,539.251,18195.72787,0.07475178376215463,0.9252482162378454,-2.5158889683689987,-0.0355922007034537,0.01635385203,-0.085695106323322,0.102048958353322,0.1020489584,-4.6677994802735157e-11,France | L
2010,FRA,France,L,Real estate activities,1.840218814,1.579518155,245910.2,537.847,18681.35006,0.07596817887179955,0.9240318211282005,-2.49843195594699,0.01745701242200859,0.01579518155,-0.0026070065958503363,0.018402188145850335,0.01840218814,5.85033410605007e-12,France | L
2011,FRA,France,L,Real estate activities,-1.483815092,1.682606348,252469.5,555.15,19617.28441,0.07770160122311805,0.9222983987768819,-2.4739929491971524,0.024439006749837677,0.01682606348,0.03166421440113254,-0.01483815092113254,-0.01483815092,-1.1325402421435982e-12,France | L
2012,FRA,France,L,Real estate activities,0.135683564,1.560946162,258494.2,563.119,19913.20322,0.07703539661624903,0.922964603383751,-2.4833258716968007,-0.009332922499648344,0.01560946162,0.014252625977595912,0.001356835642404089,0.00135683564,2.4040888637472113e-12,France | L
2013,FRA,France,L,Real estate activities,1.114839443,1.417514006,262301.8,564.826,20367.65724,0.07764970442444544,0.9223502955755546,-2.4747173384499814,0.008608533246819317,0.01417514006,0.0030267456359647227,0.011148394424035278,0.01114839443,-5.964721772055981e-12,France | L
2014,FRA,France,L,Real estate activities,4.990399724,1.362880598,266766.0,544.704,20037.04299,0.07511093239018467,0.9248890676098154,-2.5107076841290152,-0.03599034567903381,0.01362880598,-0.03627519125933887,0.04990399723933887,0.049903997240000005,-6.611378111642807e-13,France | L
2015,FRA,France,L,Real estate activities,3.061890781,1.332700511,272056.9,535.366,20066.50441,0.07375848364808979,0.9262415163519102,-2.5303389963134433,-0.01963131218442804,0.013327005110000002,-0.017291902707004425,0.030618907817004427,0.03061890781,7.00442828738268e-12,France | L
2016,FRA,France,L,Real estate activities,-1.70125905,1.396700397,278972.7,552.211,20883.87365,0.07485991873039907,0.9251400812696009,-2.514326548402523,0.01601244791092027,0.01396700397,0.030979594468880656,-0.017012590498880653,-0.0170125905,1.1193476701087945e-12,France | L
2017,FRA,France,L,Real estate activities,-0.765405714,1.518835563,286281.3,564.97,21951.77114,0.0766790256296866,0.9233209743703134,-2.488348714136571,0.025977834265952016,0.01518835563,0.02284241277522181,-0.007654057145221809,-0.00765405714,-5.2218090962341535e-12,France | L
2018,FRA,France,L,Real estate activities,0.607490966,1.471756103,292014.8,569.874,22519.93191,0.07711914570768331,0.9228808542923167,-2.482148568097799,0.006200146038771948,0.01471756103,0.008642651369688892,0.006074909660311108,0.00607490966,3.1110791026689455e-13,France | L
2019,FRA,France,L,Real estate activities,-0.047029126,1.52804511,300545.4,578.921,22534.25289,0.07497786653863275,0.9250221334613673,-2.512624708128773,-0.030476140030974097,0.015280451100000002,0.01575074236101326,-0.0004702912610132573,-0.00047029125999999995,-1.0132573491188068e-12,France | L
2020,FRA,France,L,Real estate activities,4.990031257,1.174466966,303856.6,557.248,21912.79471,0.0721155792238839,0.9278844207761161,-2.5546370795015925,-0.042012371372819324,0.01174466966,-0.038155642916145815,0.049900312576145814,0.04990031257,6.145813025160152e-12,France | L
2021,FRA,France,L,Real estate activities,-7.762766741,1.629192477,310139.4,612.121,24292.93891,0.07832909623865913,0.9216709037613409,-2.4652690890443774,0.08936799045721511,0.01629192477,0.093919592181952,-0.07762766741195201,-0.07762766741,-1.952007999683758e-12,France | L
2022,FRA,France,L,Real estate activities,-2.507928233,2.101863914,325412.4,640.999,26128.53568,0.08029360798789474,0.9197063920121052,-2.4383644638508932,0.026904625193484133,0.02101863914,0.04609792146894787,-0.025079282328947867,-0.025079282329999997,1.0521306048616452e-12,France | L
2000,FRA,France,GTNXL,Services of the business economy excluding real estate,1.359273655,5.035838583,511276.8,15773.921,372183.5735,0.7279492703365379,0.2720507296634621,0.9842428071434506,,0.050358385830000005,,,0.01359273655,,France | GTNXL
2001,FRA,France,GTNXL,Services of the business economy excluding real estate,2.619350242,4.899432692,536290.9,16137.711,390488.5982,0.7281283314708491,0.2718716685291509,0.9851471640722167,0.0009043569287661146,0.048994326920000004,0.022800824500988526,0.02619350241901148,0.02619350242,-9.885217644445277e-13,France | GTNXL
2002,FRA,France,GTNXL,Services of the business economy excluding real estate,3.71265818,3.60469118,557247.2,16120.297,406168.5723,0.7288840074925456,0.27111599250745444,0.9889678616024398,0.0038206975302230717,0.0360469118,-0.001079669996460808,0.037126581796460806,0.0371265818,-3.5391967134756896e-12,France | GTNXL
2003,FRA,France,GTNXL,Services of the business economy excluding real estate,2.746245968,3.365824805,575446.5,16220.485,420442.8589,0.7306376160077436,0.2693623839922564,0.9978599741021369,0.008892112499697125,0.03365824805,0.006195788370206401,0.027462459679793598,0.027462459680000002,-2.0640433806562442e-13,France | GTNXL
2004,FRA,France,GTNXL,Services of the business economy excluding real estate,0.849353161,3.126898641,599278.1,16594.153,436417.7288,0.7282390743129108,0.2717609256870892,0.9857066629536655,-0.012153311148471402,0.03126898641,0.022775454803078077,0.008493531606921921,0.00849353161,-3.0780794579854387e-12,France | GTNXL
2005,FRA,France,GTNXL,Services of the business economy excluding real estate,1.902015133,2.907098193,620283.8,16761.779,453970.7509,0.731875878267335,0.268124121732665,1.0041609202871593,0.018454257333493818,0.02907098193,0.010050830605958794,0.019020151324041206,0.01902015133,-5.958792487215092e-12,France | GTNXL
2006,FRA,France,GTNXL,Services of the business economy excluding real estate,2.935689496,2.916059582,649480.2,16758.489,477347.4527,0.7349684450734604,0.2650315549265396,1.0199786723265711,0.015817752039411825,0.02916059582,-0.00019629914716468022,0.02935689496716468,0.02935689496,7.164678572646466e-12,France | GTNXL
2007,FRA,France,GTNXL,Services of the business economy excluding real estate,-0.06552149,3.349076808,685239.0,17340.606,498648.3501,0.7276998975539921,0.2723001024460079,0.9829839586680544,-0.0369947136585167,0.03349076808,0.03414598298015825,-0.0006552149001582547,-0.0006552149,-1.5825470274510867e-13,France | GTNXL
2008,FRA,France,GTNXL,Services of the business economy excluding real estate,1.863291528,3.532584325,708445.9,17632.501,515630.7132,0.7278335765652677,0.2721664234347323,0.9836586883891973,0.0006747297211429082,0.03532584325,0.01669292797503985,0.018632915274960152,0.01863291528,-5.039847011945042e-12,France | GTNXL
2009,FRA,France,GTNXL,Services of the business economy excluding real estate,3.284790883,0.876368759,687455.8,17212.909,515698.1569,0.7501546381600097,0.2498453618399903,1.0994371956510598,0.11577850726186245,0.00876368759,-0.024084221240169512,0.03284790883016951,0.03284790883,1.6951023917854968e-13,France | GTNXL
2010,FRA,France,GTNXL,Services of the business economy excluding real estate,-0.678483618,1.120833606,715185.7,17525.427,535341.6522,0.7485351737318015,0.25146482626819855,1.090815071082626,-0.008622124568433698,0.011208336059999999,0.01799317224292807,-0.006784836182928069,-0.00678483618,-2.9280692454003443e-12,France | GTNXL
2011,FRA,France,GTNXL,Services of the business economy excluding real estate,-0.45479225,1.823011567,732933.1,17929.203,557050.5745,0.760029222994568,0.239970777005432,1.1528397303988138,0.062024659316187725,0.01823011567,0.022778038171288983,-0.004547922501288982,-0.0045479225,-1.2889819420158766e-12,France | GTNXL
2012,FRA,France,GTNXL,Services of the business economy excluding real estate,1.441032624,2.022970496,737795.3,18033.844,575269.8244,0.779714677499301,0.220285322500699,1.2640044281501992,0.11116469775138538,0.02022970496,0.005819378725441027,0.014410326234558974,0.01441032624,-5.4410261018933426e-12,France | GTNXL
2013,FRA,France,GTNXL,Services of the business economy excluding real estate,2.285425101,1.649661094,746183.9,17919.555,586881.7888,0.7865109241837032,0.21348907581629684,1.3040209477959734,0.04001651964577424,0.01649661094,-0.006357640063974657,0.022854251003974656,0.02285425101,-6.025343418647466e-12,France | GTNXL
2014,FRA,France,GTNXL,Services of the business economy excluding real estate,1.85631895,1.855308875,757212.7,17919.374,599674.8721,0.7919503622958253,0.20804963770417473,1.3367220219422447,0.032701074146271214,0.01855308875,-1.0100748268015991e-05,0.018563189498268014,0.0185631895,-1.7319860823317157e-12,France | GTNXL
2015,FRA,France,GTNXL,Services of the business economy excluding real estate,1.479371906,2.616101742,779090.0,18124.231,611116.3368,0.7843976136261537,0.21560238637384632,1.2914801445276416,-0.04524187741460306,0.026161017420000002,0.011367298353558652,0.01479371906644135,0.014793719059999998,6.4413509248684164e-12,France | GTNXL
2016,FRA,France,GTNXL,Services of the business economy excluding real estate,0.834534578,2.846162915,793169.1,18492.515,627134.9727,0.7906699500774804,0.20933004992251958,1.3289684315591341,0.03748828703149254,0.028461629149999997,0.020116283364751908,0.00834534578524809,0.00834534578,5.248090156895202e-12,France | GTNXL
2017,FRA,France,GTNXL,Services of the business economy excluding real estate,1.833494871,3.568119481,810790.1,18816.089,650957.9395,0.8028686333244572,0.19713136667554276,1.404320763281802,0.07535233172266786,0.035681194810000004,0.017346246102828644,0.01833494870717136,0.01833494871,-2.8286400999277816e-12,France | GTNXL
2018,FRA,France,GTNXL,Services of the business economy excluding real estate,0.530226135,3.548537707,837661.2,19392.675,674327.6444,0.8050123897346565,0.1949876102653435,1.4179216488304751,0.013600885548673114,0.03548537707,0.030183115727393073,0.0053022613426069246,0.00530226135,-7.393075734940524e-12,France | GTNXL
2019,FRA,France,GTNXL,Services of the business economy excluding real estate,2.218242465,3.720341675,871855.5,19686.171,685135.3033,0.7858358447013295,0.2141641552986705,1.3000051198361007,-0.11791652899437444,0.037203416749999996,0.015020992095967856,0.02218242465403214,0.022182424649999997,4.032142675303163e-12,France | GTNXL
2020,FRA,France,GTNXL,Services of the business economy excluding real estate,12.98819189,1.853225652,812685.7,17611.758,647118.0866,0.7962710388530277,0.20372896114697225,1.3631491403435814,0.06314402050748069,0.01853225652,-0.1113496623776804,0.12988191889768042,0.1298819189,-2.3195889653493396e-12,France | GTNXL
2021,FRA,France,GTNXL,Services of the business economy excluding real estate,-6.78199173,3.292319124,899004.0,19478.472,705683.7686,0.7849617672446396,0.21503823275536038,1.294819173361892,-0.06832996698168947,0.03292319124,0.10074310854508717,-0.06781991730508716,-0.06781991729999999,-5.087166798922738e-12,France | GTNXL
2022,FRA,France,GTNXL,Services of the business economy excluding real estate,-4.764337841,2.398689001,986179.5,20924.906,770212.5239,0.781006423171441,0.21899357682855902,1.2715409742606618,-0.02327819910123008,0.02398689001,0.07163026841847397,-0.04764337840847398,-0.04764337841,1.5260223640289894e-12,France | GTNXL
